Kentucky,Barren County,42173
Kentucky,Bath County,11591
Kentucky,Bell County,28691
Kentucky,Boone County,118811
Kentucky,Bourbon County,19985
Kentucky,Boyd County,49538
Kentucky,Boyle County,28420
Kentucky,Bracken County,8488
Kentucky,Breathitt County,13876
Kentucky,Breckinridge County,20042
Kentucky,Bullitt County,74321
Kentucky,Butler County,12690
Kentucky,Caldwell County,12984
Kentucky,Calloway County,37191
Kentucky,Campbell County,90336
Kentucky,Carlisle County,5104
Kentucky,Carroll County,10811
Kentucky,Carter County,27718
Kentucky,Casey County,15952
Kentucky,Christian County,73939
Kentucky,Clark County,35613
Kentucky,Clay County,21730
Kentucky,Clinton County,10272
Kentucky,Crittenden County,9315
Kentucky,Cumberland County,6856
Kentucky,Daviess County,96658
Kentucky,Edmonson County,12161
Kentucky,Elliott County,7852
Kentucky,Estill County,14672
Kentucky,Fayette County,295803
Kentucky,Fleming County,14355
Kentucky,Floyd County,39451
Kentucky,Franklin County,49285
Kentucky,Fulton County,6813
Kentucky,Gallatin County,8589
Kentucky,Garrard County,16912
Kentucky,Grant County,24662
Kentucky,Graves County,37121
Kentucky,Grayson County,25746
Kentucky,Green County,11260
Kentucky,Greenup County,36914
Kentucky,Hancock County,8565
Kentucky,Hardin County,105537
Kentucky,Harlan County,29278
Kentucky,Harrison County,18849
Kentucky,Hart County,18199
Kentucky,Henderson County,46250
Kentucky,Henry County,15414
Kentucky,Hickman County,4902
Kentucky,Hopkins County,46920
Kentucky,Jackson County,13494
Kentucky,Jefferson County,741085
Kentucky,Jessamine County,48586
Kentucky,Johnson County,23358
Kentucky,Kenton County,159721
Kentucky,Knott County,16346
Kentucky,Knox County,31883
Kentucky,Larue County,14193
Kentucky,Laurel County,58849
Kentucky,Lawrence County,15858
Kentucky,Lee County,7889
Kentucky,Leslie County,11310
Kentucky,Letcher County,24519
Kentucky,Lewis County,13872
Kentucky,Lincoln County,24754
Kentucky,Livingston County,9519
Kentucky,Logan County,26835
Kentucky,Lyon County,8319
Kentucky,McCracken County,65565
Kentucky,McCreary County,18306
Kentucky,McLean County,9531
Kentucky,Madison County,82916
Kentucky,Magoffin County,13333
Kentucky,Marion County,19820
Kentucky,Marshall County,31448
Kentucky,Martin County,12929
Kentucky,Mason County,17490
Kentucky,Meade County,28621
Kentucky,Menifee County,6306
Kentucky,Mercer County,21331
Kentucky,Metcalfe County,10099
Kentucky,Monroe County,10963
Kentucky,Montgomery County,26499
Kentucky,Morgan County,13923
Kentucky,Muhlenberg County,31499
Kentucky,Nelson County,43437
Kentucky,Nicholas County,7128
Kentucky,Ohio County,23842
Kentucky,Oldham County,60335
Kentucky,Owen County,10838
Kentucky,Owsley County,4755
Kentucky,Pendleton County,14876
Kentucky,Perry County,28712
Kentucky,Pike County,65024
Kentucky,Powell County,12613
Kentucky,Pulaski County,63063
Kentucky,Robertson County,2282
Kentucky,Rockcastle County,17056
Kentucky,Rowan County,23333
Kentucky,Russell County,17568
Kentucky,Scott County,47173
Kentucky,Shelby County,42066
Kentucky,Simpson County,17327
Kentucky,Spencer County,17061
Kentucky,Taylor County,24512
Kentucky,Todd County,12460
Kentucky,Trigg County,14334
Kentucky,Trimble County,8809
Kentucky,Union County,15007
Kentucky,Warren County,113781
Kentucky,Washington County,11717
Kentucky,Wayne County,20813
Kentucky,Webster County,13621
Kentucky,Whitley County,35637
Kentucky,Wolfe County,7355
Kentucky,Woodford County,24939
Louisiana,Acadia Parish,61773
Louisiana,Allen Parish,25764
Louisiana,Ascension Parish,107194
Louisiana,Assumption Parish,23421
Louisiana,Avoyelles Parish,42073
Louisiana,Beauregard Parish,35654
Louisiana,Bienville Parish,14353
Louisiana,Bossier Parish,116979
Louisiana,Caddo Parish,254969
Louisiana,Calcasieu Parish,192770
Louisiana,Caldwell Parish,10132
Louisiana,Cameron Parish,6859
Louisiana,Catahoula Parish,10407
Louisiana,Claiborne Parish,17195
Louisiana,Concordia Parish,20822
Louisiana,De Soto Parish,26656
Louisiana,East Baton Rouge Parish,440178
Louisiana,East Carroll Parish,7759
Louisiana,East Feliciana Parish,20263
Louisiana,Evangeline Parish,33984
Louisiana,Franklin Parish,20767
Louisiana,Grant Parish,22309
Louisiana,Iberia Parish,73240
Louisiana,Iberville Parish,33407
Louisiana,Jackson Parish,16274
Louisiana,Jefferson Parish,432552
Louisiana,Jefferson Davis Parish,31594
Louisiana,Lafayette Parish,221571
Louisiana,Lafourche Parish,96592
Louisiana,LaSalle Parish,14890
Louisiana,Lincoln Parish,46735
Louisiana,Livingston Parish,128040
Louisiana,Madison Parish,12099
Louisiana,Morehouse Parish,27979
Louisiana,Natchitoches Parish,39566
Louisiana,Orleans Parish,343829
Louisiana,Ouachita Parish,153720
Louisiana,Plaquemines Parish,23042
Louisiana,Pointe Coupee Parish,22802
Louisiana,Rapides Parish,131613
Louisiana,Red River Parish,9091
Louisiana,Richland Parish,20725
Louisiana,Sabine Parish,24233
Louisiana,St. Bernard Parish,35897
Louisiana,St. Charles Parish,52887
Louisiana,St. Helena Parish,11203
Louisiana,St. James Parish,22102
Louisiana,St. John the Baptist Parish,45817
Louisiana,St. Landry Parish,83384
Louisiana,St. Martin Parish,52167
Louisiana,St. Mary Parish,54650
Louisiana,St. Tammany Parish,233737
Louisiana,Tangipahoa Parish,121101
Louisiana,Tensas Parish,5252
Louisiana,Terrebonne Parish,111584
Louisiana,Union Parish,22782
Louisiana,Vermilion Parish,57999
Louisiana,Vernon Parish,52334
Louisiana,Washington Parish,47171
Louisiana,Webster Parish,41207
Louisiana,West Baton Rouge Parish,23788
Louisiana,West Carroll Parish,11604
Louisiana,West Feliciana Parish,15625
Louisiana,Winn Parish,15313
Maine,Androscoggin County,107702
Maine,Aroostook County,71871
Maine,Cumberland County,281673
Maine,Franklin County,30768
Maine,Hancock County,54420
Maine,Kennebec County,122151
Maine,Knox County,39736
Maine,Lincoln County,34457
Maine,Oxford County,57831
Maine,Penobscot County,153920
Maine,Piscataquis County,17535
Maine,Sagadahoc County,35293
Maine,Somerset County,52228
Maine,Waldo County,38786
Maine,Washington County,32856
Maine,York County,197134
Maryland,Allegany County,75087
Maryland,Anne Arundel County,537654
Maryland,Baltimore County,804953
Maryland,Calvert County,88737
Maryland,Caroline County,33088
Maryland,Carroll County,167138
Maryland,Cecil County,101108
Maryland,Charles County,146551
Maryland,Dorchester County,32618
Maryland,Frederick County,233385
Maryland,Garrett County,30097
Maryland,Harford County,244826
Maryland,Howard County,287085
Maryland,Kent County,20197
Maryland,Montgomery County,971806
Maryland,Prince George's County,863519
Maryland,Queen Anne's County,47776
Maryland,St. Mary's County,105151
Maryland,Somerset County,26470
Maryland,Talbot County,37782
Maryland,Washington County,147430
Maryland,Wicomico County,98733
Maryland,Worcester County,51451
Maryland,Baltimore city,621143
Massachusetts,Barnstable County,215888
Massachusetts,Berkshire County,131272
Massachusetts,Bristol County,548285
Massachusetts,Dukes County,16535
Massachusetts,Essex County,743175
Massachusetts,Franklin County,71372
Massachusetts,Hampden County,463625
Massachusetts,Hampshire County,158080
Massachusetts,Middlesex County,1503126
Massachusetts,Nantucket County,10172
Massachusetts,Norfolk County,670743
Massachusetts,Plymouth County,494915
Massachusetts,Suffolk County,722087
Massachusetts,Worcester County,798542
Michigan,Alcona County,10942
Michigan,Alger County,9601
Michigan,Allegan County,111408
Michigan,Alpena County,29598
Michigan,Antrim County,23580
Michigan,Arenac County,15899
Michigan,Baraga County,8860
Michigan,Barry County,59175
Michigan,Bay County,107771
Michigan,Benzie County,17525
Michigan,Berrien County,156817
Michigan,Branch County,45248
Michigan,Calhoun County,136148
Michigan,Cass County,52286
Michigan,Charlevoix County,25949
Michigan,Cheboygan County,26150
Michigan,Chippewa County,38673
Michigan,Clare County,30926
Michigan,Clinton County,75382
Michigan,Crawford County,14074
Michigan,Delta County,37069
Michigan,Dickinson County,26168
Michigan,Eaton County,107759
Michigan,Emmet County,32694
Michigan,Genesee County,425790
Michigan,Gladwin County,25692
Michigan,Gogebic County,16427
Michigan,Grand Traverse County,86986
Michigan,Gratiot County,42476
Michigan,Hillsdale County,46688
Michigan,Houghton County,36628
Michigan,Huron County,33118
Michigan,Ingham County,280891
Michigan,Ionia County,63905
Michigan,Iosco County,25887
Michigan,Iron County,11817
Michigan,Isabella County,70311
Michigan,Jackson County,160248
Michigan,Kalamazoo County,250327
Michigan,Kalkaska County,17153
Michigan,Kent County,602622
Michigan,Keweenaw County,2156
Michigan,Lake County,11539
Michigan,Lapeer County,88316
Michigan,Leelanau County,21708
Michigan,Lenawee County,99892
Michigan,Livingston County,180967
Michigan,Luce County,6631
Michigan,Mackinac County,11113
Michigan,Macomb County,840987
Michigan,Manistee County,24733
Michigan,Marquette County,67077
Michigan,Mason County,28705
Michigan,Mecosta County,42798
Michigan,Menominee County,24029
Michigan,Midland County,83629
Michigan,Missaukee County,14849
Michigan,Monroe County,152021
Michigan,Montcalm County,63342
Michigan,Montmorency County,9765
Michigan,Muskegon County,172188
Michigan,Newaygo County,48460
Michigan,Oakland County,1202362
Michigan,Oceana County,26570
Michigan,Ogemaw County,21699
Michigan,Ontonagon County,6780
Michigan,Osceola County,23528
Michigan,Oscoda County,8640
Michigan,Otsego County,24164
Michigan,Ottawa County,263801
Michigan,Presque Isle County,13376
Michigan,Roscommon County,24449
Michigan,Saginaw County,200169
Michigan,St. Clair County,163040
Michigan,St. Joseph County,61295
Michigan,Sanilac County,43114
Michigan,Schoolcraft County,8485
Michigan,Shiawassee County,70648
Michigan,Tuscola County,55729
Michigan,Van Buren County,76265
Michigan,Washtenaw County,345066
Michigan,Wayne County,1820641
Michigan,Wexford County,32735
Minnesota,Aitkin County,16202
Minnesota,Anoka County,330844
Minnesota,Becker County,32504
Minnesota,Beltrami County,44442
Minnesota,Benton County,38451
Minnesota,Big Stone County,5269
Minnesota,Blue Earth County,64013
Minnesota,Brown County,25893
Minnesota,Carlton County,35386
Minnesota,Carver County,91079
Minnesota,Cass County,28567
Minnesota,Chippewa County,12441
Minnesota,Chisago County,53887
Minnesota,Clay County,58999
Minnesota,Clearwater County,8695
Minnesota,Cook County,5176
Minnesota,Cottonwood County,11687
Minnesota,Crow Wing County,62500
Minnesota,Dakota County,398552
Minnesota,Dodge County,20087
Minnesota,Douglas County,36009
Minnesota,Faribault County,14553
Minnesota,Fillmore County,20866
Minnesota,Freeborn County,31255
Minnesota,Goodhue County,46183
Minnesota,Grant County,6018
Minnesota,Hennepin County,1152388
Minnesota,Houston County,19027
Minnesota,Hubbard County,20428
Minnesota,Isanti County,37816
Minnesota,Itasca County,45058
Minnesota,Jackson County,10266
Minnesota,Kanabec County,16239
Minnesota,Kandiyohi County,42239
Minnesota,Kittson County,4552
Minnesota,Koochiching County,13311
Minnesota,Lac qui Parle County,7259
Minnesota,Lake County,10866
Minnesota,Lake of the Woods County,4045
Minnesota,Le Sueur County,27703
Minnesota,Lincoln County,5896
Minnesota,Lyon County,25857
Minnesota,McLeod County,36651
Minnesota,Mahnomen County,5413
Minnesota,Marshall County,9439
Minnesota,Martin County,20840
Minnesota,Meeker County,23300
Minnesota,Mille Lacs County,26097
Minnesota,Morrison County,33198
Minnesota,Mower County,39163
Minnesota,Murray County,8725
Minnesota,Nicollet County,32727
Minnesota,Nobles County,21378
Minnesota,Norman County,6852
Minnesota,Olmsted County,144260
Minnesota,Otter Tail County,57303
Minnesota,Pennington County,13930
Minnesota,Pine County,29750
Minnesota,Pipestone County,9596
Minnesota,Polk County,31600
Minnesota,Pope County,10995
Minnesota,Ramsey County,508640
Minnesota,Red Lake County,4089
Minnesota,Redwood County,16059
Minnesota,Renville County,15730
Minnesota,Rice County,64144
Minnesota,Rock County,9687
Minnesota,Roseau County,15629
Minnesota,St. Louis County,200226
Minnesota,Scott County,129928
Minnesota,Sherburne County,88499
Minnesota,Sibley County,15226
Minnesota,Stearns County,150642
Minnesota,Steele County,36576
Minnesota,Stevens County,9726
Minnesota,Swift County,9783
Minnesota,Todd County,24895
Minnesota,Traverse County,3558
Minnesota,Wabasha County,21664
Minnesota,Wadena County,13843
Minnesota,Waseca County,19136
Minnesota,Washington County,238134
Minnesota,Watonwan County,11211
Minnesota,Wilkin County,6576
Minnesota,Winona County,51461
Minnesota,Wright County,124700
Minnesota,Yellow Medicine County,10438
Mississippi,Adams County,32297
Mississippi,Alcorn County,37057
Mississippi,Amite County,13128
Mississippi,Attala County,19564
Mississippi,Benton County,8730
Mississippi,Bolivar County,34148
Mississippi,Calhoun County,14962
Mississippi,Carroll County,10597
Mississippi,Chickasaw County,17392
Mississippi,Choctaw County,8548
Mississippi,Claiborne County,9598
Mississippi,Clarke County,16732
Mississippi,Clay County,20634
Mississippi,Coahoma County,26145
Mississippi,Copiah County,29449
Mississippi,Covington County,19571
Mississippi,DeSoto County,161264
Mississippi,Forrest County,74932
Mississippi,Franklin County,8118
Mississippi,George County,22579
Mississippi,Greene County,14395
Mississippi,Grenada County,21906
Mississippi,Hancock County,44014
Mississippi,Harrison County,187105
Mississippi,Hinds County,245365
Mississippi,Holmes County,19478
Mississippi,Humphreys County,9375
Mississippi,Issaquena County,1406
Mississippi,Itawamba County,23401
Mississippi,Jackson County,139668
Mississippi,Jasper County,17062
Mississippi,Jefferson County,7732
Mississippi,Jefferson Davis County,12480
Mississippi,Jones County,67761
Mississippi,Kemper County,10461
Mississippi,Lafayette County,47359
Mississippi,Lamar County,55675
Mississippi,Lauderdale County,80261
Mississippi,Lawrence County,12929
Mississippi,Leake County,23803
Mississippi,Lee County,82910
Mississippi,Leflore County,32317
Mississippi,Lincoln County,34869
Mississippi,Lowndes County,59779
Mississippi,Madison County,95203
Mississippi,Marion County,27081
Mississippi,Marshall County,37139
Mississippi,Monroe County,36989
Mississippi,Montgomery County,10925
Mississippi,Neshoba County,29673
Mississippi,Newton County,21720
Mississippi,Noxubee County,11545
Mississippi,Oktibbeha County,47671
Mississippi,Panola County,34699
Mississippi,Pearl River County,55747
Mississippi,Perry County,12250
Mississippi,Pike County,40407
Mississippi,Pontotoc County,29957
Mississippi,Prentiss County,25276
Mississippi,Quitman County,8223
Mississippi,Rankin County,142061
Mississippi,Scott County,28264
Mississippi,Sharkey County,4916
Mississippi,Simpson County,27502
Mississippi,Smith County,16489
Mississippi,Stone County,17786
Mississippi,Sunflower County,29450
Mississippi,Tallahatchie County,15383
Mississippi,Tate County,28882
Mississippi,Tippah County,22232
Mississippi,Tishomingo County,19596
Mississippi,Tunica County,10778
Mississippi,Union County,27134
Mississippi,Walthall County,15443
Mississippi,Warren County,48773
Mississippi,Washington County,51135
Mississippi,Wayne County,20747
Mississippi,Webster County,10252
Mississippi,Wilkinson County,9878
Mississippi,Winston County,19198
Mississippi,Yalobusha County,12678
Mississippi,Yazoo County,28065
Missouri,Adair County,25607
Missouri,Andrew County,17291
Missouri,Atchison County,5685
Missouri,Audrain County,25529
Missouri,Barry County,35597
Missouri,Barton County,12402
Missouri,Bates County,17049
Missouri,Benton County,19056
Missouri,Bollinger County,12363
Missouri,Boone County,162642
Missouri,Buchanan County,89201
Missouri,Butler County,42794
Missouri,Caldwell County,9424
Missouri,Callaway County,44332
Missouri,Camden County,44002
Missouri,Cape Girardeau County,75674
Missouri,Carroll County,9295
Missouri,Carter County,6265
Missouri,Cass County,99475
Missouri,Cedar County,13982
Missouri,Chariton County,7827
Missouri,Christian County,77419
Missouri,Clark County,7129
Missouri,Clay County,221874
Missouri,Clinton County,20743
Missouri,Cole County,75983
Missouri,Cooper County,17601
Missouri,Crawford County,24696
Missouri,Dade County,7883
Missouri,Dallas County,16777
Missouri,Daviess County,8433
Missouri,DeKalb County,12892
Missouri,Dent County,15657
Missouri,Douglas County,13684
Missouri,Dunklin County,31953
Missouri,Franklin County,101491
Missouri,Gasconade County,15221
Missouri,Gentry County,6738
Missouri,Greene County,275178
Missouri,Grundy County,10261
Missouri,Harrison County,8957
Missouri,Henry County,22272
Missouri,Hickory County,9627
Missouri,Holt County,4912
Missouri,Howard County,10148
Missouri,Howell County,40400
Missouri,Iron County,10631
Missouri,Jackson County,674231
Missouri,Jasper County,117404
Missouri,Jefferson County,218729
Missouri,Johnson County,52595
Missouri,Knox County,4131
Missouri,Laclede County,35571
Missouri,Lafayette County,33381
Missouri,Lawrence County,38634
Missouri,Lewis County,10211
Missouri,Lincoln County,52565
Missouri,Linn County,12761
Missouri,Livingston County,15195
Missouri,McDonald County,23083
Missouri,Macon County,15566
Missouri,Madison County,12226
Missouri,Maries County,9178
Missouri,Marion County,28781
Missouri,Mercer County,3785
Missouri,Miller County,24748
Missouri,Mississippi County,14358
Missouri,Moniteau County,15607
Missouri,Monroe County,8840
Missouri,Montgomery County,12236
Missouri,Morgan County,20565
Missouri,New Madrid County,18960
Missouri,Newton County,58112
Missouri,Nodaway County,23370
Missouri,Oregon County,10881
Missouri,Osage County,13885
Missouri,Ozark County,9723
Missouri,Pemiscot County,18296
Missouri,Perry County,18971
Missouri,Pettis County,42201
Missouri,Phelps County,45154
Missouri,Pike County,18516
Missouri,Platte County,89317
Missouri,Polk County,31137
Missouri,Pulaski County,52274
Missouri,Putnam County,4979
Missouri,Ralls County,10167
Missouri,Randolph County,25414
Missouri,Ray County,23494
Missouri,Reynolds County,6694
Missouri,Ripley County,14100
Missouri,St. Charles County,360485
Missouri,St. Clair County,9805
Missouri,Ste. Genevieve County,18142
Missouri,St. Francois County,65365
Missouri,St. Louis County,998883
Missouri,Saline County,23370
Missouri,Schuyler County,4431
Missouri,Scotland County,4853
Missouri,Scott County,39187
Missouri,Shannon County,8441
Missouri,Shelby County,6373
Missouri,Stoddard County,29968
Missouri,Stone County,32208
Missouri,Sullivan County,6714
Missouri,Taney County,51672
Missouri,Texas County,26008
Missouri,Vernon County,21159
Missouri,Warren County,32513
Missouri,Washington County,25196
Missouri,Wayne County,13523
Missouri,Webster County,36202
Missouri,Worth County,2171
Missouri,Wright County,18815
Missouri,St. Louis city,319365
Montana,Beaverhead County,9246
Montana,Big Horn County,12865
Montana,Blaine County,6491
Montana,Broadwater County,5612
Montana,Carbon County,10078
Montana,Carter County,1160
Montana,Cascade County,81327
Montana,Chouteau County,5813
Montana,Custer County,11699
Montana,Daniels County,1751
Montana,Dawson County,8963
Montana,Deer Lodge County,9292
Montana,Fallon County,2890
Montana,Fergus County,11586
Montana,Flathead County,90928
Montana,Gallatin County,89513
Montana,Garfield County,1209
Montana,Glacier County,13399
Montana,Golden Valley County,884
Montana,Granite County,3079
Montana,Hill County,16096
Montana,Jefferson County,11403
Montana,Judith Basin County,2072
Montana,Lake County,28746
Montana,Lewis and Clark County,63395
Montana,Liberty County,2339
Montana,Lincoln County,19687
Montana,McCone County,1734
Montana,Madison County,7691
Montana,Meagher County,1891
Montana,Mineral County,4223
Montana,Missoula County,109299
Montana,Musselshell County,4538
Montana,Park County,15636
Montana,Petroleum County,494
Montana,Phillips County,4253
Montana,Pondera County,6155
Montana,Powder River County,1743
Montana,Powell County,7027
Montana,Prairie County,1179
Montana,Ravalli County,40212
Montana,Richland County,9746
Montana,Roosevelt County,10425
Montana,Rosebud County,9235
Montana,Sanders County,11413
Montana,Sheridan County,3384
Montana,Silver Bow County,34209
Montana,Stillwater County,9117
Montana,Sweet Grass County,3651
Montana,Teton County,6071
Montana,Toole County,5324
Montana,Treasure County,718
Montana,Valley County,7369
Montana,Wheatland County,2168
Montana,Wibaux County,1017
Montana,Yellowstone County,147972
Nebraska,Adams County,31364
Nebraska,Antelope County,6685
Nebraska,Arthur County,460
Nebraska,Banner County,690
Nebraska,Blaine County,478
Nebraska,Boone County,5505
Nebraska,Box Butte County,11308
Nebraska,Boyd County,2099
Nebraska,Brown County,3143
Nebraska,Buffalo County,46102
Nebraska,Burt County,6858
Nebraska,Butler County,8395
Nebraska,Cass County,25241
Nebraska,Cedar County,8852
Nebraska,Chase County,3966
Nebraska,Cherry County,5713
Nebraska,Cheyenne County,9998
Nebraska,Clay County,6542
Nebraska,Colfax County,10515
Nebraska,Cuming County,9139
Nebraska,Custer County,10943
Nebraska,Dakota County,21006
Nebraska,Dawes County,9182
Nebraska,Dawson County,24326
Nebraska,Deuel County,1941
Nebraska,Dixon County,6000
Nebraska,Dodge County,36685
Nebraska,Douglas County,517116
Nebraska,Dundy County,2008
Nebraska,Fillmore County,5890
Nebraska,Franklin County,3225
Nebraska,Frontier County,2756
Nebraska,Furnas County,4959
Nebraska,Gage County,22311
Nebraska,Garden County,2057
Nebraska,Garfield County,2049
Nebraska,Gosper County,2044
Nebraska,Grant County,614
Nebraska,Greeley County,2538
Nebraska,Hall County,58607
Nebraska,Hamilton County,9114
Nebraska,Harlan County,3423
Nebraska,Hayes County,967
Nebraska,Hitchcock County,2908
Nebraska,Holt County,10435
Nebraska,Hooker County,736
Nebraska,Howard County,6274
Nebraska,Jefferson County,7547
Nebraska,Johnson County,5217
Nebraska,Kearney County,6489
Nebraska,Keith County,8368
Nebraska,Keya Paha County,824
Nebraska,Kimball County,3821
Nebraska,Knox County,8701
Nebraska,Lancaster County,285407
Nebraska,Lincoln County,36288
Nebraska,Logan County,763
Nebraska,Loup County,628
Nebraska,McPherson County,539
Nebraska,Madison County,34876
Nebraska,Merrick County,7855
Nebraska,Morrill County,5042
Nebraska,Nance County,3735
Nebraska,Nemaha County,7248
Nebraska,Nuckolls County,4500
Nebraska,Otoe County,15740
Nebraska,Pawnee County,2773
Nebraska,Perkins County,2970
Nebraska,Phelps County,9188
Nebraska,Pierce County,7266
Nebraska,Platte County,32237
Nebraska,Polk County,5406
Nebraska,Red Willow County,11055
Nebraska,Richardson County,8363
Nebraska,Rock County,1528
Nebraska,Saline County,14200
Nebraska,Sarpy County,158840
Nebraska,Saunders County,20780
Nebraska,Scotts Bluff County,36970
Nebraska,Seward County,16750
Nebraska,Sheridan County,5469
Nebraska,Sherman County,3152
Nebraska,Sioux County,1311
Nebraska,Stanton County,6129
Nebraska,Thayer County,5228
Nebraska,Thomas County,647
Nebraska,Thurston County,6940
Nebraska,Valley County,4260
Nebraska,Washington County,20234
Nebraska,Wayne County,9595
Nebraska,Webster County,3812
Nebraska,Wheeler County,818
Nebraska,York County,13665
Nevada,Churchill County,24877
Nevada,Clark County,1951269
Nevada,Douglas County,46997
Nevada,Elko County,48942
Nevada,Esmeralda County,784
Nevada,Eureka County,1987
Nevada,Humboldt County,16525
Nevada,Lander County,5775
Nevada,Lincoln County,5345
Nevada,Lyon County,51980
Nevada,Mineral County,4771
Nevada,Nye County,43945
Nevada,Pershing County,6753
Nevada,Storey County,4010
Nevada,Washoe County,421427
Nevada,White Pine County,10030
Nevada,Carson City,55274
New Hampshire,Belknap County,60092
New Hampshire,Carroll County,47820
New Hampshire,Cheshire County,77117
New Hampshire,Coos County,33052
New Hampshire,Grafton County,89114
New Hampshire,Hillsborough County,400721
New Hampshire,Merrimack County,146442
New Hampshire,Rockingham County,295220
New Hampshire,Strafford County,123146
New Hampshire,Sullivan County,43742
New Jersey,Atlantic County,274549
New Jersey,Bergen County,905117
New Jersey,Burlington County,448728
New Jersey,Camden County,513678
New Jersey,Cape May County,97265
New Jersey,Cumberland County,156898
New Jersey,Essex County,783987
New Jersey,Gloucester County,288288
New Jersey,Hudson County,634277
New Jersey,Hunterdon County,127351
New Jersey,Mercer County,367508
New Jersey,Monmouth County,630378
New Jersey,Morris County,492279
New Jersey,Ocean County,576565
New Jersey,Passaic County,501624
New Jersey,Salem County,66083
New Jersey,Somerset County,323441
New Jersey,Sussex County,148869
New Jersey,Union County,536499
New Jersey,Warren County,108692
New Mexico,Bernalillo County,662555
New Mexico,Catron County,3725
New Mexico,Chaves County,65645
New Mexico,Cibola County,27213
New Mexico,Colfax County,13750
New Mexico,Curry County,48376
New Mexico,De Baca County,2022
New Mexico,Do�a Ana County,209241
New Mexico,Eddy County,53829
New Mexico,Grant County,29514
New Mexico,Guadalupe County,4687
New Mexico,Harding County,695
New Mexico,Hidalgo County,4894
New Mexico,Lea County,64727
New Mexico,Lincoln County,20497
New Mexico,Los Alamos County,17950
New Mexico,Luna County,25095
New Mexico,McKinley County,71491
New Mexico,Mora County,4881
New Mexico,Otero County,63799
New Mexico,Quay County,9041
New Mexico,Rio Arriba County,40247
New Mexico,Roosevelt County,19846
New Mexico,Sandoval County,131563
New Mexico,San Juan County,130045
New Mexico,San Miguel County,29393
New Mexico,Santa Fe County,144171
New Mexico,Sierra County,11988
New Mexico,Socorro County,17864
New Mexico,Taos County,32940
New Mexico,Torrance County,16383
New Mexico,Union County,4551
New Mexico,Valencia County,76574
New York,Albany County,304208
New York,Allegany County,48923
New York,Bronx County,1385107
New York,Broome County,200600
New York,Cattaraugus County,80354
New York,Cayuga County,80020
New York,Chautauqua County,134894
New York,Chemung County,88842
New York,Chenango County,50478
New York,Clinton County,82131
New York,Columbia County,63096
New York,Cortland County,49306
New York,Delaware County,47989
New York,Dutchess County,297448
New York,Erie County,919064
New York,Essex County,39361
New York,Franklin County,51606
New York,Fulton County,55524
New York,Genesee County,60033
New York,Greene County,49218
New York,Hamilton County,4843
New York,Herkimer County,64486
New York,Jefferson County,116232
New York,Kings County,2504710
New York,Lewis County,27074
New York,Livingston County,65219
New York,Madison County,73453
New York,Monroe County,744402
New York,Montgomery County,50257
New York,Nassau County,1339762
New York,New York County,1585874
New York,Niagara County,216487
New York,Oneida County,234890
New York,Onondaga County,467027
New York,Ontario County,108097
New York,Orange County,372782
New York,Orleans County,42876
New York,Oswego County,122109
New York,Otsego County,62249
New York,Putnam County,99750
New York,Queens County,2230541
New York,Rensselaer County,159427
New York,Richmond County,468730
New York,Rockland County,311687
New York,St. Lawrence County,111941
New York,Saratoga County,219613
New York,Schenectady County,154721
New York,Schoharie County,32744
New York,Schuyler County,18339
New York,Seneca County,35244
New York,Steuben County,98994
New York,Suffolk County,1493291
New York,Sullivan County,77541
New York,Tioga County,51123
New York,Tompkins County,101594
New York,Ulster County,182531
New York,Warren County,65705
New York,Washington County,63216
New York,Wayne County,93750
New York,Westchester County,949092
New York,Wyoming County,42131
New York,Yates County,25351
North Carolina,Alamance County,151241
North Carolina,Alexander County,37193
North Carolina,Alleghany County,11155
North Carolina,Anson County,26948
North Carolina,Ashe County,27281
North Carolina,Avery County,17795
North Carolina,Beaufort County,47773
North Carolina,Bertie County,21293
North Carolina,Bladen County,35190
North Carolina,Brunswick County,107431
North Carolina,Buncombe County,238308
North Carolina,Burke County,90914
North Carolina,Cabarrus County,178182
North Carolina,Caldwell County,83029
North Carolina,Camden County,9980
North Carolina,Carteret County,66469
North Carolina,Caswell County,23719
North Carolina,Catawba County,154356
North Carolina,Chatham County,63491
North Carolina,Cherokee County,27444
North Carolina,Chowan County,14793
North Carolina,Clay County,10587
North Carolina,Cleveland County,98083
North Carolina,Columbus County,58098
North Carolina,Craven County,103505
North Carolina,Cumberland County,319431
North Carolina,Currituck County,23547
North Carolina,Dare County,33920
North Carolina,Davidson County,162878
North Carolina,Davie County,41222
North Carolina,Duplin County,58505
North Carolina,Durham County,269974
North Carolina,Edgecombe County,56551
North Carolina,Forsyth County,350670
North Carolina,Franklin County,60592
North Carolina,Gaston County,206083
North Carolina,Gates County,12186
North Carolina,Graham County,8861
North Carolina,Granville County,57532
North Carolina,Greene County,21362
North Carolina,Guilford County,488406
North Carolina,Halifax County,54691
North Carolina,Harnett County,114678
North Carolina,Haywood County,59036
North Carolina,Henderson County,106742
North Carolina,Hertford County,24658
North Carolina,Hoke County,46952
North Carolina,Hyde County,5810
North Carolina,Iredell County,159440
North Carolina,Jackson County,40271
North Carolina,Johnston County,168878
North Carolina,Jones County,10153
North Carolina,Lee County,57866
North Carolina,Lenoir County,59495
North Carolina,Lincoln County,78265
North Carolina,McDowell County,44996
North Carolina,Macon County,33922
North Carolina,Madison County,20774
